INDEX,Datetime,UNIX_time,LV_time,FG1x,FG2x,FG3x,FG1y,FG2y,FG3y,FG1z,FG2z,FG3z
795,20220923_153845,1663972725.178786280,3746817525.178786280,11.87400,97.92653,29.91556,-163.63293,-185.14048,-359.07228,60.86579,92.44315,3.50191
796,20220923_153845,1663972725.678764820,3746817525.678764820,11.87609,97.92271,29.91803,-163.63343,-185.14898,-359.07893,60.86628,92.45424,3.50475
797,20220923_153846,1663972726.178959850,3746817526.178959850,11.87683,97.92419,29.91692,-163.63429,-185.14787,-359.07784,60.86937,92.45215,3.50980
798,20220923_153846,1663972726.678753380,3746817526.678753380,11.87523,97.91840,29.91778,-163.63343,-185.14984,-359.08017,60.87356,92.44426,3.50536
799,20220923_153847,1663972727.178750990,3746817527.178750990,11.87264,97.92172,29.91778,-163.64008,-185.14602,-359.08558,60.87356,92.43847,3.51436
800,20220923_153847,1663972727.678800580,3746817527.678800580,11.87055,97.92086,29.92320,-163.64045,-185.14466,-359.08239,60.87590,92.44648,3.50881
801,20220923_153848,1663972728.178699020,3746817528.178699020,11.87400,97.92357,29.91717,-163.63145,-185.14762,-359.08017,60.87503,92.43650,3.50512
802,20220923_153848,1663972728.678995130,3746817528.678995130,11.87400,97.91667,29.91729,-163.62960,-185.15095,-359.08115,60.87417,92.43995,3.50302
803,20220923_153849,1663972729.178561690,3746817529.178561690,11.88139,97.91951,29.91704,-163.63096,-185.14713,-359.07745,60.87195,92.44845,3.50943
804,20220923_153849,1663972729.678637030,3746817529.678637030,11.87880,97.92037,29.91519,-163.63922,-185.14676,-359.07943,60.87528,92.44389,3.50536
805,20220923_153850,1663972730.179012780,3746817530.179012770,11.87400,97.92296,29.91803,-163.64070,-185.15242,-359.07831,60.87097,92.44377,3.50697
806,20220923_153850,1663972730.678655150,3746817530.678655150,11.87548,97.92123,29.91137,-163.63540,-185.15058,-359.07671,60.87441,92.44463,3.50894
807,20220923_153851,1663972731.178614620,3746817531.178614620,11.88287,97.91642,29.92234,-163.63996,-185.14355,-359.08005,60.87676,92.44574,3.51264
808,20220923_153851,1663972731.678716660,3746817531.678716660,11.87695,97.91988,29.91285,-163.64107,-185.14738,-359.07979,60.87257,92.43958,3.51128
809,20220923_153852,1663972732.178769590,3746817532.178769590,11.87622,97.92764,29.92197,-163.64020,-185.14886,-359.08065,60.87565,92.44365,3.51054
810,20220923_153852,1663972732.678827760,3746817532.678827760,11.87745,97.91827,29.91864,-163.63491,-185.14812,-359.07671,60.87306,92.44180,3.51350
811,20220923_153853,1663972733.178858280,3746817533.178858280,11.87560,97.91741,29.91519,-163.63602,-185.15182,-359.07648,60.87158,92.44673,3.51091
812,20220923_153853,1663972733.678693770,3746817533.678693770,11.87634,97.92222,29.91963,-163.63761,-185.14256,-359.07843,60.87441,92.44981,3.50512
813,20220923_153854,1663972734.178621770,3746817534.178621770,11.87782,97.91938,29.91445,-163.63516,-185.15046,-359.08189,60.87134,92.44500,3.51066
814,20220923_153854,1663972734.678270340,3746817534.678270340,11.87535,97.92024,29.92197,-163.63491,-185.15255,-359.07559,60.87368,92.44771,3.51153
815,20220923_153855,1663972735.178825380,3746817535.178825380,11.87868,97.91852,29.91901,-163.63761,-185.14873,-359.07857,60.87565,92.44845,3.50894
816,20220923_153855,1663972735.678206440,3746817535.678206440,11.87387,97.91618,29.91889,-163.63651,-185.14713,-359.08103,60.87430,92.43982,3.51091
817,20220923_153856,1663972736.178153510,3746817536.178153510,11.87301,97.92296,29.91334,-163.63417,-185.14984,-359.07769,60.87701,92.44981,3.51091
818,20220923_153856,1663972736.679798600,3746817536.679798600,11.87954,97.91544,29.92049,-163.63971,-185.14528,-359.08127,60.87121,92.44784,3.51140
819,20220923_153857,1663972737.179872990,3746817537.179872990,11.87843,97.91975,29.91975,-163.63885,-185.15157,-359.07116,60.88009,92.44180,3.51239
820,20220923_153857,1663972737.679802420,3746817537.679802420,11.87486,97.91408,29.92481,-163.63922,-185.14849,-359.07388,60.87306,92.44389,3.50795
821,20220923_153858,1663972738.179615970,3746817538.179615970,11.87622,97.91507,29.92727,-163.63429,-185.14330,-359.07290,60.87380,92.44931,3.51239
822,20220923_153858,1663972738.679627420,3746817538.679627420,11.87548,97.91975,29.92062,-163.63491,-185.13863,-359.06932,60.86850,92.44636,3.50992
823,20220923_153859,1663972739.179253580,3746817539.179253580,11.87757,97.91421,29.92333,-163.63823,-185.15168,-359.07547,60.87738,92.44093,3.51017
824,20220923_153859,1663972739.680681700,3746817539.680681700,11.87486,97.92493,29.92370,-163.63516,-185.14577,-359.07636,60.87466,92.44648,3.51005
825,20220923_153900,1663972740.181802270,3746817540.181802270,11.87005,97.92517,29.92431,-163.64033,-185.13813,-359.08041,60.87725,92.43909,3.50660
826,20220923_153900,1663972740.681871410,3746817540.681871410,11.87659,97.92111,29.92246,-163.64230,-185.14886,-359.07216,60.86715,92.44241,3.50968
827,20220923_153901,1663972741.181835170,3746817541.181835170,11.87240,97.92813,29.91495,-163.63798,-185.15279,-359.07512,60.87466,92.43206,3.50758
828,20220923_153901,1663972741.681895260,3746817541.681895260,11.87215,97.93639,29.91519,-163.63442,-185.15674,-359.08313,60.87232,92.44266,3.51066
829,20220923_153902,1663972742.181827070,3746817542.181827070,11.87018,97.93171,29.92234,-163.63121,-185.15353,-359.08546,60.87232,92.43366,3.51116
830,20220923_153902,1663972742.681883810,3746817542.681883810,11.86562,97.93245,29.92246,-163.63701,-185.15526,-359.09262,60.86222,92.42836,3.50968
831,20220923_153903,1663972743.182943340,3746817543.182943340,11.86451,97.93466,29.92283,-163.63676,-185.15538,-359.08091,60.85926,92.42972,3.51128
832,20220923_153903,1663972743.684020040,3746817543.684020040,11.86328,97.93429,29.91606,-163.63798,-185.15230,-359.08313,60.86715,92.43231,3.51177
833,20220923_153904,1663972744.183055880,3746817544.183055880,11.87005,97.92973,29.92148,-163.63195,-185.15304,-359.07857,60.86234,92.42725,3.50783
834,20220923_153904,1663972744.683863160,3746817544.683863160,11.86093,97.93811,29.91692,-163.63676,-185.15822,-359.09076,60.86530,92.43218,3.50832
835,20220923_153905,1663972745.183229450,3746817545.183229450,11.86044,97.93023,29.91766,-163.63897,-185.15279,-359.08558,60.86234,92.43206,3.51300
836,20220923_153905,1663972745.684613700,3746817545.684613700,11.86968,97.93602,29.91914,-163.63392,-185.14873,-359.08239,60.85680,92.43021,3.50746
837,20220923_153906,1663972746.184796810,3746817546.184796810,11.86562,97.92850,29.92062,-163.64156,-185.15649,-359.08177,60.86407,92.43305,3.50918
838,20220923_153906,1663972746.684271340,3746817546.684271330,11.86623,97.92875,29.91556,-163.63343,-185.16043,-359.08301,60.86271,92.43477,3.51153
839,20220923_153907,1663972747.184309480,3746817547.184309480,11.86020,97.92973,29.91778,-163.63219,-185.15736,-359.07462,60.86481,92.43157,3.50684
840,20220923_153907,1663972747.684120650,3746817547.684120650,11.86426,97.92690,29.91630,-163.63540,-185.15292,-359.07547,60.86086,92.43218,3.51066
841,20220923_153908,1663972748.185019970,3746817548.185019970,11.86426,97.93269,29.91963,-163.63195,-185.15131,-359.07376,60.86234,92.43490,3.51165
842,20220923_153908,1663972748.684117790,3746817548.684117790,11.86697,97.93220,29.91889,-163.63133,-185.15649,-359.07784,60.86012,92.43342,3.50586
843,20220923_153909,1663972749.184691430,3746817549.184691430,11.86217,97.93861,29.92308,-163.63590,-185.15575,-359.07943,60.86185,92.43009,3.51485
844,20220923_153909,1663972749.684618470,3746817549.684618470,11.86254,97.93084,29.91988,-163.63219,-185.15464,-359.07660,60.86185,92.43563,3.50795
845,20220923_153910,1663972750.184798240,3746817550.184798240,11.86845,97.93454,29.92394,-163.63565,-185.15514,-359.07881,60.86074,92.43194,3.51066
846,20220923_153910,1663972750.684694290,3746817550.684694290,11.86648,97.93676,29.91754,-163.63479,-185.15230,-359.07991,60.86259,92.43563,3.50684
847,20220923_153911,1663972751.184694290,3746817551.184694290,11.86525,97.92801,29.92209,-163.62863,-185.15575,-359.07240,60.86456,92.42997,3.51350
848,20220923_153911,1663972751.684691910,3746817551.684691900,11.86167,97.93947,29.91408,-163.63219,-185.15501,-359.07979,60.85766,92.43095,3.50955
849,20220923_153912,1663972752.184775830,3746817552.184775830,11.85810,97.93282,29.91877,-163.63355,-185.15723,-359.07376,60.86271,92.43268,3.50906
850,20220923_153912,1663972752.684937000,3746817552.684937000,11.86143,97.92431,29.91593,-163.63442,-185.15242,-359.07474,60.86185,92.43132,3.50684
851,20220923_153913,1663972753.184585570,3746817553.184585570,11.86512,97.92591,29.91852,-163.63491,-185.15773,-359.07438,60.85938,92.43255,3.50499
852,20220923_153913,1663972753.685567380,3746817553.685567380,11.86229,97.93306,29.92739,-163.63096,-185.16055,-359.07931,60.85914,92.43490,3.51535
853,20220923_153914,1663972754.186017510,3746817554.186017510,11.85785,97.92715,29.91507,-163.63614,-185.15674,-359.08275,60.86949,92.43859,3.51732
854,20220923_153914,1663972754.686761380,3746817554.686761380,11.85958,97.92567,29.90915,-163.63417,-185.15464,-359.08484,60.86468,92.43268,3.51695
855,20220923_153915,1663972755.186636920,3746817555.186636920,11.85995,97.92086,29.91556,-163.64255,-185.16092,-359.08620,60.86715,92.43502,3.51362
856,20220923_153915,1663972755.686552050,3746817555.686552050,11.86032,97.92838,29.91396,-163.64008,-185.15970,-359.08461,60.86357,92.44365,3.51313
857,20220923_153916,1663972756.186664580,3746817556.186664580,11.86365,97.92493,29.91827,-163.63602,-185.16364,-359.08508,60.85852,92.44426,3.51559
858,20220923_153916,1663972756.686661720,3746817556.686661720,11.85909,97.93023,29.91926,-163.63738,-185.16105,-359.08227,60.85778,92.44759,3.51473
859,20220923_153917,1663972757.186148640,3746817557.186148640,11.86365,97.93097,29.91692,-163.64070,-185.15662,-359.07769,60.85655,92.44438,3.51116
860,20220923_153917,1663972757.686642170,3746817557.686642170,11.86130,97.93047,29.91901,-163.63343,-185.15908,-359.08275,60.85692,92.44784,3.51251
861,20220923_153918,1663972758.186660770,3746817558.186660770,11.86266,97.92776,29.92185,-163.63343,-185.15981,-359.08523,60.85507,92.44660,3.51029
862,20220923_153918,1663972758.686868190,3746817558.686868190,11.86562,97.92715,29.92136,-163.63195,-185.15526,-359.08473,60.85322,92.44525,3.51547
863,20220923_153919,1663972759.186662200,3746817559.186662200,11.86549,97.92493,29.92049,-163.63798,-185.15711,-359.07586,60.84780,92.44414,3.50820
864,20220923_153919,1663972759.686660770,3746817559.686660770,11.86697,97.93084,29.91963,-163.63145,-185.15822,-359.08115,60.85026,92.44611,3.50931
865,20220923_153920,1663972760.186736110,3746817560.186736110,11.86771,97.92838,29.92308,-163.63219,-185.15612,-359.08189,60.85421,92.44734,3.50820
866,20220923_153920,1663972760.686759950,3746817560.686759950,11.86303,97.92973,29.91914,-163.63293,-185.16228,-359.07547,60.85655,92.44106,3.50857
867,20220923_153921,1663972761.186656000,3746817561.186656000,11.86402,97.92579,29.91593,-163.62985,-185.15699,-359.07290,60.85507,92.45005,3.50894
868,20220923_153921,1663972761.686691280,3746817561.686691280,11.87277,97.92850,29.92185,-163.63071,-185.15292,-359.07636,60.85519,92.44833,3.50894
869,20220923_153922,1663972762.186442370,3746817562.186442370,11.86512,97.93848,29.92222,-163.63133,-185.15723,-359.08434,60.85716,92.44845,3.50524
870,20220923_153922,1663972762.686642170,3746817562.686642170,11.86291,97.92641,29.91741,-163.63367,-185.15390,-359.08165,60.85581,92.44771,3.50992
871,20220923_153923,1663972763.186736580,3746817563.186736580,11.86673,97.93220,29.92481,-163.63442,-185.16055,-359.08508,60.85606,92.44919,3.51251
872,20220923_153923,1663972763.686232570,3746817563.686232570,11.86402,97.93195,29.92062,-163.63047,-185.15612,-359.08313,60.84915,92.44426,3.50758
873,20220923_153924,1663972764.186761380,3746817564.186761380,11.86586,97.92567,29.92542,-163.63442,-185.15797,-359.08360,60.85704,92.44365,3.51017
874,20220923_153924,1663972764.686150550,3746817564.686150550,11.86586,97.93257,29.91704,-163.63343,-185.16154,-359.07412,60.85445,92.44500,3.50598
875,20220923_153925,1663972765.186199190,3746817565.186199190,11.86328,97.92789,29.91815,-163.63096,-185.15649,-359.06920,60.85433,92.44401,3.51350
876,20220923_153925,1663972765.686662200,3746817565.686662200,11.86278,97.93060,29.92074,-163.63096,-185.15452,-359.07757,60.85236,92.44352,3.51153
877,20220923_153926,1663972766.186244010,3746817566.186244010,11.86771,97.92271,29.91988,-163.62936,-185.15563,-359.07745,60.85470,92.44303,3.50980
878,20220923_153926,1663972766.686730380,3746817566.686730380,11.86402,97.92715,29.91901,-163.62863,-185.15871,-359.07660,60.85384,92.44241,3.50894
879,20220923_153927,1663972767.186660770,3746817567.186660770,11.86451,97.92591,29.92099,-163.63207,-185.15674,-359.07536,60.84854,92.44734,3.50943
880,20220923_153927,1663972767.686557770,3746817567.686557770,11.86870,97.92702,29.91827,-163.62591,-185.16129,-359.08620,60.85507,92.44377,3.50746
881,20220923_153928,1663972768.186664100,3746817568.186664100,11.87018,97.92899,29.92234,-163.63170,-185.15896,-359.08053,60.84866,92.44044,3.51140
882,20220923_153928,1663972768.686660770,3746817568.686660770,11.86414,97.92690,29.92406,-163.63713,-185.15366,-359.07264,60.85532,92.44155,3.51017
883,20220923_153929,1663972769.186732770,3746817569.186732770,11.86845,97.93109,29.92370,-163.63219,-185.16068,-359.07364,60.85692,92.44956,3.51300
884,20220923_153929,1663972769.687046530,3746817569.687046530,11.86451,97.92702,29.92283,-163.62776,-185.15538,-359.08842,60.85273,92.45030,3.51066
885,20220923_153930,1663972770.187465670,3746817570.187465670,11.86180,97.93084,29.91643,-163.63724,-185.15958,-359.07621,60.85507,92.43958,3.50475
886,20220923_153930,1663972770.688039780,3746817570.688039780,11.86512,97.92468,29.92012,-163.63182,-185.15699,-359.08275,60.84755,92.44192,3.50906
887,20220923_153931,1663972771.187492850,3746817571.187492850,11.86919,97.92197,29.92012,-163.63503,-185.15440,-359.08177,60.85014,92.44426,3.50697
888,20220923_153931,1663972771.687894340,3746817571.687894340,11.86303,97.92604,29.91975,-163.63688,-185.15378,-359.08165,60.85408,92.44340,3.50931
889,20220923_153932,1663972772.188125610,3746817572.188125610,11.86365,97.92456,29.92333,-163.63306,-185.15748,-359.07819,60.85433,92.44820,3.50721
890,20220923_153932,1663972772.688347820,3746817572.688347820,11.86118,97.92283,29.92555,-163.63479,-185.15304,-359.07979,60.85100,92.44586,3.50623
891,20220923_153933,1663972773.188170430,3746817573.188170430,11.86143,97.92111,29.92592,-163.62900,-185.15847,-359.07586,60.85125,92.44438,3.50783
892,20220923_153933,1663972773.688899990,3746817573.688899990,11.86291,97.92345,29.92653,-163.63244,-185.15489,-359.08349,60.85569,92.44931,3.50931
893,20220923_153934,1663972774.188889030,3746817574.188889030,11.86315,97.92715,29.92173,-163.62948,-185.15304,-359.08508,60.85334,92.44981,3.51153
894,20220923_153934,1663972774.688718320,3746817574.688718320,11.86241,97.92234,29.92739,-163.63355,-185.15797,-359.07609,60.85273,92.44623,3.50906
895,20220923_153935,1663972775.188782210,3746817575.188782210,11.86241,97.92678,29.92234,-163.63318,-185.15353,-359.07745,60.85248,92.44808,3.50672
896,20220923_153935,1663972775.688824650,3746817575.688824650,11.86636,97.92357,29.91815,-163.62936,-185.14984,-359.07648,60.85174,92.44648,3.50906
897,20220923_153936,1663972776.188772200,3746817576.188772200,11.86599,97.92444,29.92333,-163.62480,-185.15797,-359.07710,60.85088,92.44562,3.50697
898,20220923_153936,1663972776.688497540,3746817576.688497540,11.86771,97.91975,29.92197,-163.63651,-185.16463,-359.08091,60.85125,92.44796,3.50487
899,20220923_153937,1663972777.188183310,3746817577.188183310,11.86303,97.92394,29.91901,-163.63219,-185.15699,-359.07474,60.85088,92.44537,3.50672
900,20220923_153937,1663972777.688420770,3746817577.688420770,11.86217,97.91975,29.92406,-163.63269,-185.15748,-359.07240,60.85088,92.44574,3.50795
901,20220923_153938,1663972778.188581470,3746817578.188581470,11.86476,97.92185,29.92308,-163.62591,-185.15686,-359.07216,60.85026,92.44710,3.50943
902,20220923_153938,1663972778.688761710,3746817578.688761710,11.86426,97.92591,29.92173,-163.63392,-185.15267,-359.07955,60.85125,92.44870,3.51116
903,20220923_153939,1663972779.189069750,3746817579.189069750,11.86118,97.92308,29.92394,-163.63182,-185.15773,-359.07869,60.85581,92.44882,3.50869
904,20220923_153939,1663972779.689407350,3746817579.689407350,11.86118,97.92554,29.92283,-163.62838,-185.14775,-359.07240,60.85174,92.45005,3.51288
905,20220923_153940,1663972780.190060140,3746817580.190060140,11.86512,97.91988,29.91975,-163.62406,-185.15723,-359.07683,60.84681,92.44944,3.51029
906,20220923_153940,1663972780.690245630,3746817580.690245630,11.86623,97.92591,29.91643,-163.63121,-185.15390,-359.07621,60.85569,92.44512,3.51165
907,20220923_153941,1663972781.190798280,3746817581.190798280,11.86512,97.92986,29.91901,-163.63466,-185.15514,-359.07559,60.85248,92.44562,3.50512
908,20220923_153941,1663972781.690512180,3746817581.690512180,11.86389,97.93282,29.92099,-163.63022,-185.14997,-359.08360,60.85593,92.44586,3.50857
909,20220923_153942,1663972782.190396790,3746817582.190396780,11.86229,97.92542,29.92715,-163.62838,-185.15637,-359.08449,60.84915,92.44907,3.50968
910,20220923_153942,1663972782.690785410,3746817582.690785410,11.86574,97.92382,29.91421,-163.63170,-185.15267,-359.07438,60.85371,92.44081,3.50980
911,20220923_153943,1663972783.190443040,3746817583.190443040,11.86155,97.92591,29.92136,-163.63553,-185.15526,-359.07364,60.85507,92.44759,3.50610
912,20220923_153943,1663972783.690984730,3746817583.690984720,11.86599,97.92998,29.92074,-163.62752,-185.15563,-359.07338,60.84829,92.45030,3.50771
913,20220923_153944,1663972784.190427300,3746817584.190427300,11.86032,97.92271,29.92086,-163.63429,-185.15538,-359.08535,60.84718,92.44759,3.51091
914,20220923_153944,1663972784.690320010,3746817584.690320010,11.86278,97.92444,29.92320,-163.63528,-185.15452,-359.08029,60.85297,92.44204,3.50536
