INDEX,Datetime,UNIX_time,LV_time,FG1x,FG2x,FG3x,FG1y,FG2y,FG3y,FG1z,FG2z,FG3z
19,20220923_165801,1663977481.338013650,3746822281.338013650,11.60276,90.59355,27.44499,-163.76835,-187.01910,-362.24353,61.63723,81.10965,9.31149
20,20220923_165801,1663977481.837810520,3746822281.837810520,11.59438,90.59663,27.44622,-163.76995,-187.02021,-362.24365,61.63440,81.11076,9.31802
21,20220923_165802,1663977482.337463380,3746822282.337463380,11.59081,90.58738,27.44006,-163.76390,-187.01355,-362.23576,61.64721,81.10694,9.31297
22,20220923_165802,1663977482.837780950,3746822282.837780950,11.59968,90.59897,27.44449,-163.76736,-187.01429,-362.23860,61.64610,81.10744,9.31556
23,20220923_165803,1663977483.337903980,3746822283.337903980,11.57898,90.59626,27.44449,-163.73816,-187.01861,-362.23886,61.55454,81.11335,9.31223
24,20220923_165803,1663977483.838028910,3746822283.838028910,11.57306,90.59576,27.44671,-163.73212,-187.02021,-362.24303,61.55195,81.10744,9.31593
25,20220923_165804,1663977484.337742330,3746822284.337742330,11.56407,90.59700,27.44375,-163.73693,-187.01540,-362.24525,61.55466,81.11520,9.31469
26,20220923_165804,1663977484.837645530,3746822284.837645530,11.57134,90.59194,27.43907,-163.74469,-187.01553,-362.24463,61.55540,81.10855,9.31962
27,20220923_165805,1663977485.337108610,3746822285.337108610,11.56123,90.59355,27.43784,-163.73360,-187.01997,-362.24256,61.54037,81.11187,9.30976
28,20220923_165805,1663977485.838724610,3746822285.838724610,11.56209,90.59342,27.44080,-163.74272,-187.01812,-362.24661,61.54481,81.11286,9.31395
29,20220923_165806,1663977486.338790420,3746822286.338790420,11.56591,90.59564,27.44141,-163.74937,-187.01602,-362.25190,61.53260,81.11163,9.31383
30,20220923_165806,1663977486.838769440,3746822286.838769430,11.57035,90.59194,27.44302,-163.74148,-187.01972,-362.24120,61.55528,81.11397,9.31704
31,20220923_165807,1663977487.338763240,3746822287.338763240,11.60251,90.58960,27.43870,-163.76293,-187.01516,-362.24093,61.58103,81.10694,9.31371
32,20220923_165807,1663977487.838836670,3746822287.838836670,11.98577,90.59392,27.43390,-163.67015,-187.01997,-362.24008,61.60839,81.10534,9.31740
33,20220923_165808,1663977488.338788030,3746822288.338788030,12.02594,90.60279,27.44560,-163.49345,-187.01898,-362.24439,61.47271,81.10583,9.31802
34,20220923_165808,1663977488.838070390,3746822288.838070390,12.09163,90.60045,27.44449,-163.73212,-187.02058,-362.25007,61.39335,81.10756,9.31556
35,20220923_165809,1663977489.338739390,3746822289.338739390,11.94301,90.59601,27.44203,-163.76650,-187.01688,-362.24415,62.02726,81.10325,9.31506
36,20220923_165809,1663977489.839012150,3746822289.839012140,12.21277,90.59638,27.44067,-163.75171,-187.01528,-362.24353,62.07656,81.10744,9.31531
37,20220923_165810,1663977490.338275910,3746822290.338275910,12.16335,90.60488,27.44388,-163.73656,-187.02255,-362.23898,62.02948,81.11237,9.31137
38,20220923_165810,1663977490.838715080,3746822290.838715080,12.10691,90.59774,27.44166,-163.97263,-187.02304,-362.24980,62.09048,81.11138,9.31728
39,20220923_165811,1663977491.338480000,3746822291.338479990,11.83136,90.59416,27.44486,-164.23938,-187.02108,-362.24279,62.23269,81.11089,9.31851
40,20220923_165811,1663977491.838596820,3746822291.838596820,11.65316,90.59355,27.44745,-163.84646,-187.02046,-362.24563,61.62294,81.11187,9.32184
41,20220923_165812,1663977492.338400840,3746822292.338400840,11.58058,90.59515,27.43846,-163.75344,-187.01602,-362.24377,61.58264,81.10879,9.32049
42,20220923_165812,1663977492.838687900,3746822292.838687900,11.56407,90.59392,27.44523,-163.74679,-187.01516,-362.24611,61.56107,81.10670,9.31198
43,20220923_165813,1663977493.338771340,3746822293.338771340,11.55754,90.59700,27.44080,-163.74691,-187.01984,-362.25450,61.58732,81.10731,9.31827
44,20220923_165813,1663977493.838742260,3746822293.838742260,11.55704,90.59786,27.44289,-163.74850,-187.01713,-362.24229,61.58547,81.11693,9.31864
45,20220923_165814,1663977494.338841440,3746822294.338841440,11.55643,90.59922,27.44375,-163.74716,-187.01812,-362.24353,61.58633,81.11656,9.31679
46,20220923_165814,1663977494.838157650,3746822294.838157650,11.55125,90.60316,27.44289,-163.74469,-187.01762,-362.23860,61.57956,81.11815,9.31888
47,20220923_165815,1663977495.338476660,3746822295.338476660,11.56000,90.59613,27.44671,-163.74702,-187.01824,-362.24551,61.57438,81.11754,9.31827
48,20220923_165815,1663977495.838322160,3746822295.838322160,11.55680,90.60267,27.44844,-163.74629,-187.01923,-362.24673,61.58128,81.11656,9.31556
49,20220923_165816,1663977496.338771340,3746822296.338771340,11.57035,90.59835,27.44659,-163.73804,-187.01417,-362.24256,61.56748,81.11458,9.31420
50,20220923_165816,1663977496.838985440,3746822296.838985440,11.57380,90.59157,27.44067,-163.73656,-187.02021,-362.23996,61.57253,81.10990,9.31839
51,20220923_165817,1663977497.338188170,3746822297.338188170,11.57158,90.60180,27.44597,-163.74358,-187.02501,-362.24489,61.56698,81.11126,9.31432
52,20220923_165817,1663977497.838823790,3746822297.838823790,11.57799,90.61080,27.44486,-163.74789,-187.01466,-362.24673,61.57339,81.11089,9.31593
53,20220923_165818,1663977498.338074210,3746822298.338074210,11.56764,90.59429,27.43993,-163.74333,-187.01910,-362.24699,61.56785,81.11039,9.31519
54,20220923_165818,1663977498.838809490,3746822298.838809490,11.57664,90.60341,27.43993,-163.74481,-187.01701,-362.23664,61.56539,81.10867,9.31679
55,20220923_165819,1663977499.338727950,3746822299.338727950,11.57380,90.60304,27.44758,-163.75270,-187.02145,-362.23934,61.56921,81.11606,9.32073
56,20220923_165819,1663977499.839066980,3746822299.839066980,11.57208,90.58874,27.44647,-163.74173,-187.01664,-362.24329,61.57401,81.11385,9.31728
57,20220923_165820,1663977500.339243410,3746822300.339243410,11.56875,90.59502,27.44117,-163.74580,-187.01491,-362.24315,61.57500,81.11052,9.31888
58,20220923_165820,1663977500.839560030,3746822300.839560030,11.57787,90.59293,27.44634,-163.74346,-187.01972,-362.24132,61.56822,81.11076,9.31445
59,20220923_165821,1663977501.339268680,3746822301.339268680,11.57775,90.59429,27.44265,-163.74235,-187.01799,-362.24329,61.57327,81.11101,9.31445
60,20220923_165821,1663977501.839262480,3746822301.839262480,11.57479,90.59305,27.44499,-163.74863,-187.01984,-362.24415,61.57734,81.11434,9.31161
61,20220923_165822,1663977502.339579100,3746822302.339579100,11.56776,90.60291,27.44991,-163.74826,-187.01836,-362.24673,61.57500,81.10855,9.31371
62,20220923_165822,1663977502.839424130,3746822302.839424130,11.56641,90.59256,27.43809,-163.74235,-187.01836,-362.25128,61.57377,81.11286,9.31790
63,20220923_165823,1663977503.339480880,3746822303.339480880,11.57368,90.59108,27.44610,-163.74370,-187.01824,-362.24329,61.57783,81.11323,9.31358
64,20220923_165823,1663977503.839708800,3746822303.839708800,11.57343,90.59774,27.43870,-163.74702,-187.01923,-362.24625,61.57500,81.11101,9.31013
65,20220923_165824,1663977504.339812760,3746822304.339812750,11.56838,90.60205,27.44363,-163.74222,-187.02120,-362.24747,61.58264,81.11187,9.31358
66,20220923_165824,1663977504.839645390,3746822304.839645380,11.56333,90.60020,27.44610,-163.74469,-187.01676,-362.24921,61.58448,81.11150,9.31420
67,20220923_165825,1663977505.339701650,3746822305.339701650,11.56394,90.59885,27.44425,-163.73940,-187.01762,-362.24377,61.57795,81.10657,9.31704
68,20220923_165825,1663977505.840058330,3746822305.840058330,11.56246,90.59885,27.44178,-163.74321,-187.01910,-362.24551,61.58091,81.11089,9.31309
69,20220923_165826,1663977506.341008190,3746822306.341008190,11.56739,90.59367,27.44351,-163.74321,-187.02182,-362.23922,61.58128,81.11594,9.31445
70,20220923_165826,1663977506.841048720,3746822306.841048720,11.56518,90.59897,27.44215,-163.74210,-187.01861,-362.24120,61.57944,81.11212,9.31568
71,20220923_165827,1663977507.341593740,3746822307.341593740,11.56394,90.59601,27.43969,-163.74838,-187.02292,-362.24637,61.58276,81.11101,9.31346
72,20220923_165827,1663977507.841758250,3746822307.841758250,11.56431,90.59958,27.44030,-163.74580,-187.01380,-362.23514,61.58042,81.11249,9.31260
73,20220923_165828,1663977508.341664790,3746822308.341664790,11.57294,90.59157,27.43303,-163.74999,-187.01614,-362.24167,61.58498,81.11397,9.31050
74,20220923_165828,1663977508.841346260,3746822308.841346260,11.56123,90.60020,27.44018,-163.74642,-187.01208,-362.24194,61.58288,81.11606,9.31346
75,20220923_165829,1663977509.341710570,3746822309.341710570,11.56542,90.59576,27.43981,-163.74457,-187.02205,-362.23960,61.57758,81.11002,9.31482
76,20220923_165829,1663977509.841130260,3746822309.841130260,11.56518,90.58616,27.43932,-163.74727,-187.01590,-362.24217,61.57992,81.11532,9.31494
77,20220923_165830,1663977510.341571810,3746822310.341571810,11.57035,90.59083,27.43636,-163.74665,-187.01762,-362.24229,61.58214,81.11458,9.31432
78,20220923_165830,1663977510.841863150,3746822310.841863150,11.57688,90.59133,27.43809,-163.74702,-187.01565,-362.24291,61.58978,81.10879,9.31223
79,20220923_165831,1663977511.342021460,3746822311.342021460,11.57602,90.58356,27.44067,-163.75097,-187.00887,-362.24685,61.58806,81.11852,9.31740
80,20220923_165831,1663977511.841734410,3746822311.841734410,11.58403,90.58800,27.43661,-163.75282,-187.01454,-362.24673,61.58301,81.11852,9.31753
81,20220923_165832,1663977512.341646190,3746822312.341646190,11.59364,90.58591,27.44043,-163.75713,-187.01602,-362.23664,61.57265,81.11939,9.31962
82,20220923_165832,1663977512.841740130,3746822312.841740130,11.61755,90.58874,27.43956,-163.76933,-187.01122,-362.23738,61.55429,81.11852,9.31235
83,20220923_165833,1663977513.341602320,3746822313.341602320,11.59192,90.58640,27.44129,-163.77709,-187.01270,-362.24303,61.51708,81.11840,9.31593
84,20220923_165833,1663977513.841722960,3746822313.841722960,11.56567,90.58677,27.44363,-163.76872,-187.01134,-362.24773,61.49822,81.10916,9.31716
85,20220923_165834,1663977514.341859340,3746822314.341859340,11.54718,90.59145,27.44486,-163.76859,-187.01812,-362.24980,61.50833,81.10929,9.32061
86,20220923_165834,1663977514.841736790,3746822314.841736790,11.53745,90.58664,27.43870,-163.76342,-187.01369,-362.24759,61.54123,81.11532,9.31593
87,20220923_165835,1663977515.341593740,3746822315.341593740,11.52303,90.58948,27.43759,-163.75984,-187.01466,-362.24365,61.53963,81.11545,9.31321
88,20220923_165835,1663977515.841628070,3746822315.841628070,11.51650,90.58812,27.43599,-163.76896,-187.01565,-362.24070,61.53162,81.11434,9.31679
89,20220923_165836,1663977516.341758250,3746822316.341758250,11.51231,90.59293,27.44437,-163.77426,-187.01935,-362.24058,61.51942,81.11520,9.31716
90,20220923_165836,1663977516.841775890,3746822316.841775890,11.51958,90.59219,27.44178,-163.76983,-187.01417,-362.24303,61.52003,81.11138,9.31494
91,20220923_165837,1663977517.342653750,3746822317.342653750,11.52192,90.58603,27.43809,-163.76514,-187.01701,-362.23724,61.52151,81.11409,9.31728
92,20220923_165837,1663977517.843922610,3746822317.843922610,11.52217,90.58985,27.44462,-163.76958,-187.01540,-362.23946,61.52299,81.11187,9.31432
93,20220923_165838,1663977518.344071860,3746822318.344071860,11.51564,90.58874,27.44425,-163.76243,-187.02095,-362.23786,61.51621,81.11421,9.31408
94,20220923_165838,1663977518.845067020,3746822318.845067020,11.51391,90.59096,27.44129,-163.76367,-187.01258,-362.23218,61.51868,81.10965,9.32036
95,20220923_165839,1663977519.345515250,3746822319.345515250,11.51933,90.58714,27.44055,-163.76539,-187.01134,-362.24353,61.51609,81.11606,9.32110
96,20220923_165839,1663977519.845467090,3746822319.845467090,11.51625,90.59367,27.43907,-163.77143,-187.01651,-362.23872,61.52213,81.11126,9.31297
97,20220923_165840,1663977520.345718380,3746822320.345718380,11.51674,90.59490,27.43883,-163.76464,-187.01577,-362.23774,61.52275,81.11693,9.31814
98,20220923_165840,1663977520.846039770,3746822320.846039770,11.52081,90.58948,27.44129,-163.76933,-187.01540,-362.23590,61.52164,81.11397,9.31593
99,20220923_165841,1663977521.345762250,3746822321.345762250,11.51317,90.58812,27.44215,-163.76946,-187.01454,-362.24167,61.52040,81.11458,9.31753
100,20220923_165841,1663977521.846056940,3746822321.846056940,11.51650,90.58529,27.44314,-163.75997,-187.00986,-362.23824,61.51954,81.11027,9.31346
101,20220923_165842,1663977522.346803190,3746822322.346803190,11.51366,90.59047,27.44018,-163.77413,-187.01886,-362.23366,61.52312,81.11126,9.32110
102,20220923_165842,1663977522.846557620,3746822322.846557620,11.52180,90.58714,27.44794,-163.76305,-187.01011,-362.23292,61.52398,81.11668,9.31531
103,20220923_165843,1663977523.346741680,3746822323.346741680,11.51465,90.58763,27.44166,-163.77217,-187.01392,-362.22875,61.52349,81.11656,9.31469
104,20220923_165843,1663977523.846729750,3746822323.846729750,11.51490,90.58554,27.44486,-163.75628,-187.01565,-362.23812,61.52657,81.11064,9.30878
105,20220923_165844,1663977524.346857550,3746822324.346857550,11.52352,90.59182,27.44104,-163.75639,-187.00961,-362.24537,61.52312,81.11643,9.31642
106,20220923_165844,1663977524.846660140,3746822324.846660140,11.51650,90.58578,27.44955,-163.76773,-187.00813,-362.24847,61.51868,81.11311,9.31753
107,20220923_165845,1663977525.346664900,3746822325.346664900,11.51921,90.58886,27.44782,-163.76699,-187.00776,-362.23922,61.51917,81.11582,9.31457
108,20220923_165845,1663977525.846984860,3746822325.846984860,11.52130,90.58997,27.44560,-163.76021,-187.01307,-362.24599,61.52003,81.11680,9.31777
109,20220923_165846,1663977526.346708770,3746822326.346708770,11.51453,90.59071,27.44351,-163.75886,-187.01048,-362.24182,61.52312,81.11815,9.31777
110,20220923_165846,1663977526.846729750,3746822326.846729750,11.51798,90.58701,27.44092,-163.76379,-187.01713,-362.23602,61.52275,81.11335,9.31740
111,20220923_165847,1663977527.346246240,3746822327.346246240,11.52599,90.59392,27.44265,-163.76551,-187.00739,-362.23886,61.52595,81.11495,9.31617
112,20220923_165847,1663977527.846726420,3746822327.846726420,11.51946,90.58480,27.44499,-163.76933,-187.01208,-362.23195,61.52496,81.11335,9.31358
113,20220923_165848,1663977528.346916680,3746822328.346916670,11.51403,90.59244,27.43944,-163.76896,-187.01528,-362.23676,61.52817,81.11594,9.31802
114,20220923_165848,1663977528.846731190,3746822328.846731180,11.52254,90.57925,27.44055,-163.76810,-187.01035,-362.23269,61.52287,81.12062,9.32086
115,20220923_165849,1663977529.346720220,3746822329.346720220,11.51970,90.59478,27.42934,-163.76761,-187.01651,-362.23576,61.52127,81.11163,9.31519
116,20220923_165849,1663977529.846548080,3746822329.846548080,11.52488,90.59663,27.44018,-163.76342,-187.00690,-362.23712,61.51794,81.11730,9.32233
117,20220923_165850,1663977530.346733570,3746822330.346733570,11.52981,90.59133,27.43685,-163.76699,-187.01011,-362.23984,61.53655,81.11865,9.32061
118,20220923_165850,1663977530.846720700,3746822330.846720690,11.53240,90.59318,27.44166,-163.76711,-187.01332,-362.24341,61.55121,81.11939,9.31482
119,20220923_165851,1663977531.346719260,3746822331.346719260,11.53942,90.59502,27.44449,-163.76108,-187.01233,-362.23466,61.55195,81.11545,9.31580
120,20220923_165851,1663977531.846919060,3746822331.846919060,11.53338,90.58948,27.43932,-163.76231,-187.01392,-362.24020,61.55356,81.12013,9.32061
121,20220923_165852,1663977532.346306320,3746822332.346306320,11.53424,90.58677,27.43722,-163.76995,-187.02205,-362.24353,61.55171,81.11323,9.31704
122,20220923_165852,1663977532.846144200,3746822332.846144200,11.53498,90.58825,27.44203,-163.76600,-187.01429,-362.24329,61.55183,81.11778,9.31740
123,20220923_165853,1663977533.346414570,3746822333.346414560,11.54053,90.59059,27.44277,-163.75577,-187.01984,-362.23183,61.55319,81.11323,9.31543
124,20220923_165853,1663977533.846304890,3746822333.846304890,11.54201,90.59318,27.44536,-163.76280,-187.01664,-362.23824,61.55553,81.11532,9.32024
125,20220923_165854,1663977534.346707340,3746822334.346707340,11.53042,90.59404,27.44462,-163.77155,-187.01602,-362.23984,61.54850,81.11767,9.31272
126,20220923_165854,1663977534.846921440,3746822334.846921440,11.53375,90.59170,27.44080,-163.76835,-187.01270,-362.23354,61.54887,81.11767,9.31371
127,20220923_165855,1663977535.346911430,3746822335.346911430,11.53905,90.59194,27.44449,-163.76810,-187.00937,-362.24034,61.55060,81.11815,9.31864
128,20220923_165855,1663977535.846662520,3746822335.846662520,11.53843,90.59355,27.44462,-163.75750,-187.01258,-362.23688,61.55245,81.11717,9.31346
129,20220923_165856,1663977536.347472670,3746822336.347472670,11.53461,90.59268,27.43981,-163.76120,-187.00924,-362.23946,61.55393,81.11951,9.31445
130,20220923_165856,1663977536.847792150,3746822336.847792150,11.53153,90.58874,27.43759,-163.76933,-187.00678,-362.23786,61.55331,81.11804,9.31666
131,20220923_165857,1663977537.347846510,3746822337.347846510,11.53486,90.58825,27.44104,-163.76427,-187.01122,-362.24377,61.55454,81.11311,9.31297
132,20220923_165857,1663977537.847725390,3746822337.847725390,11.53277,90.58653,27.44006,-163.76330,-187.00776,-362.24256,61.55171,81.11680,9.31506
133,20220923_165858,1663977538.347729680,3746822338.347729680,11.53523,90.58492,27.44104,-163.75812,-187.01085,-362.24377,61.55775,81.11606,9.31568
134,20220923_165858,1663977538.847710610,3746822338.847710610,11.53548,90.59367,27.43932,-163.76785,-187.01171,-362.24563,61.55787,81.11249,9.31753
135,20220923_165859,1663977539.347837450,3746822339.347837450,11.54312,90.58221,27.43932,-163.75849,-187.01159,-362.23564,61.55367,81.11643,9.31371
136,20220923_165859,1663977539.847772600,3746822339.847772600,11.54188,90.58653,27.44166,-163.75196,-187.01270,-362.23786,61.55109,81.11988,9.31432
137,20220923_165900,1663977540.347805500,3746822340.347805500,11.54472,90.58874,27.44080,-163.76268,-187.01221,-362.23712,61.55516,81.11778,9.31740
138,20220923_165900,1663977540.847796920,3746822340.847796920,11.54336,90.58837,27.43870,-163.75455,-187.01171,-362.23576,61.56095,81.11335,9.32357
139,20220923_165901,1663977541.347683430,3746822341.347683430,11.54004,90.59182,27.44807,-163.75664,-187.00912,-362.23712,61.56502,81.11693,9.31790
140,20220923_165901,1663977541.847705360,3746822341.847705360,11.54028,90.59170,27.44178,-163.76108,-187.00838,-362.24256,61.56009,81.11582,9.31827
141,20220923_165902,1663977542.347899910,3746822342.347899910,11.53486,90.58923,27.44758,-163.76280,-187.01688,-362.24921,61.55306,81.11828,9.31728
142,20220923_165902,1663977542.847688200,3746822342.847688200,11.53843,90.59946,27.44302,-163.76896,-187.01221,-362.24132,61.54986,81.11619,9.31617
143,20220923_165903,1663977543.347774510,3746822343.347774500,11.53609,90.59305,27.44043,-163.77734,-187.00863,-362.23946,61.55639,81.12149,9.31383
144,20220923_165903,1663977543.847804070,3746822343.847804070,11.53178,90.58233,27.43648,-163.75997,-187.01196,-362.24058,61.55269,81.12099,9.31814
145,20220923_165904,1663977544.347147940,3746822344.347147940,11.53400,90.58714,27.44425,-163.76588,-187.01479,-362.23700,61.55651,81.11988,9.31235
146,20220923_165904,1663977544.847232820,3746822344.847232820,11.53696,90.58332,27.44252,-163.77081,-187.01221,-362.23724,61.55158,81.11286,9.31925
147,20220923_165905,1663977545.347255230,3746822345.347255230,11.53806,90.58911,27.44252,-163.76674,-187.01503,-362.23466,61.56206,81.11483,9.31814
148,20220923_165905,1663977545.847545620,3746822345.847545620,11.53092,90.58923,27.44412,-163.76847,-187.01429,-362.24120,61.55898,81.11791,9.31334
149,20220923_165906,1663977546.347049710,3746822346.347049710,11.52623,90.59946,27.44979,-163.76379,-187.01799,-362.24008,61.55319,81.11804,9.31395
150,20220923_165906,1663977546.849084850,3746822346.849084850,11.52402,90.59207,27.44252,-163.76145,-187.01159,-362.24120,61.55343,81.11902,9.31716
151,20220923_165907,1663977547.349231240,3746822347.349231240,11.52894,90.58319,27.44375,-163.76748,-187.01208,-362.24194,61.55429,81.11778,9.31556
152,20220923_165907,1663977547.849728580,3746822347.849728580,11.53141,90.58430,27.43698,-163.77168,-187.01319,-362.23960,61.55269,81.11483,9.31469
153,20220923_165908,1663977548.349881650,3746822348.349881650,11.53153,90.58640,27.43784,-163.77143,-187.01319,-362.24377,61.55553,81.11668,9.31235
154,20220923_165908,1663977548.849663260,3746822348.849663260,11.53092,90.58578,27.43981,-163.76354,-187.01466,-362.24303,61.55491,81.11569,9.31987
155,20220923_165909,1663977549.349679950,3746822349.349679950,11.53548,90.58689,27.45177,-163.76588,-187.01171,-362.23934,61.54567,81.11815,9.31223
156,20220923_165909,1663977549.849736210,3746822349.849736210,11.53338,90.58073,27.43907,-163.76390,-187.00949,-362.23972,61.55590,81.11434,9.31740
157,20220923_165910,1663977550.349519250,3746822350.349519250,11.53461,90.59133,27.43513,-163.75738,-187.01540,-362.24451,61.55183,81.11643,9.31038
158,20220923_165910,1663977550.849246980,3746822350.849246980,11.54065,90.59392,27.44536,-163.76231,-187.01122,-362.24046,61.55565,81.11027,9.31691
159,20220923_165911,1663977551.349619390,3746822351.349619390,11.54509,90.58480,27.44499,-163.75554,-187.01023,-362.23872,61.56242,81.12296,9.31999
160,20220923_165911,1663977551.849586490,3746822351.849586490,11.54151,90.58344,27.43340,-163.75344,-187.01122,-362.23416,61.56341,81.11619,9.31235
161,20220923_165912,1663977552.349119190,3746822352.349119190,11.54533,90.58837,27.43907,-163.75923,-187.00961,-362.23366,61.56452,81.11545,9.31358
162,20220923_165912,1663977552.850039000,3746822352.850039000,11.54854,90.59010,27.44486,-163.76083,-187.01369,-362.23576,61.55823,81.12062,9.31432
163,20220923_165913,1663977553.349984650,3746822353.349984640,11.54755,90.58701,27.44166,-163.75208,-187.01676,-362.24058,61.56132,81.11693,9.31691
164,20220923_165913,1663977553.849886420,3746822353.849886420,11.54916,90.58948,27.44277,-163.75935,-187.01849,-362.23762,61.56341,81.11730,9.31654
165,20220923_165914,1663977554.349285600,3746822354.349285600,11.54164,90.58899,27.43956,-163.75504,-187.01664,-362.24563,61.56403,81.11261,9.31420
166,20220923_165914,1663977554.849377630,3746822354.849377630,11.54583,90.58948,27.43907,-163.75073,-187.01479,-362.24427,61.56292,81.12136,9.31913
167,20220923_165915,1663977555.349612710,3746822355.349612710,11.54004,90.58973,27.44154,-163.75517,-187.01565,-362.25178,61.56698,81.11988,9.31679
168,20220923_165915,1663977555.849230290,3746822355.849230290,11.53683,90.58886,27.44178,-163.75517,-187.00887,-362.25278,61.56428,81.12321,9.32505
169,20220923_165916,1663977556.350073810,3746822356.350073810,11.53917,90.59120,27.44363,-163.75738,-187.01540,-362.25278,61.55540,81.11754,9.32196
170,20220923_165916,1663977556.850417610,3746822356.850417610,11.54928,90.59404,27.44191,-163.75577,-187.01332,-362.24649,61.55959,81.11890,9.31543
171,20220923_165917,1663977557.350915430,3746822357.350915430,11.54743,90.58616,27.44067,-163.75701,-187.00949,-362.24833,61.56046,81.11656,9.31321
172,20220923_165917,1663977557.850319860,3746822357.850319860,11.54460,90.58123,27.43919,-163.75344,-187.00937,-362.23812,61.56415,81.11902,9.31864
173,20220923_165918,1663977558.350851060,3746822358.350851060,11.54484,90.58369,27.44117,-163.75628,-187.01528,-362.24020,61.56391,81.11939,9.31704
174,20220923_165918,1663977558.850741390,3746822358.850741390,11.54977,90.58110,27.43956,-163.74888,-187.01171,-362.23564,61.55860,81.11693,9.31198
175,20220923_165919,1663977559.350291250,3746822359.350291250,11.54533,90.58381,27.43500,-163.75762,-187.01516,-362.23502,61.56452,81.11372,9.31297
176,20220923_165919,1663977559.850416660,3746822359.850416660,11.55063,90.58948,27.43809,-163.74974,-187.01392,-362.23540,61.56772,81.11027,9.31457
177,20220923_165920,1663977560.350784780,3746822360.350784780,11.54620,90.58578,27.44856,-163.74925,-187.01122,-362.23047,61.56674,81.11594,9.31617
178,20220923_165920,1663977560.851006510,3746822360.851006510,11.54731,90.58837,27.43648,-163.75097,-187.01270,-362.23478,61.55664,81.11668,9.31864
179,20220923_165921,1663977561.350633620,3746822361.350633620,11.54336,90.58135,27.43821,-163.75418,-187.00974,-362.23664,61.56403,81.11914,9.31605
180,20220923_165921,1663977561.850740910,3746822361.850740910,11.54743,90.58837,27.43993,-163.75344,-187.01627,-362.24415,61.56194,81.11939,9.31174
181,20220923_165922,1663977562.350795270,3746822362.350795270,11.54755,90.58800,27.44055,-163.75614,-187.01466,-362.23786,61.56551,81.11656,9.31593
182,20220923_165922,1663977562.850333690,3746822362.850333690,11.54386,90.58603,27.44104,-163.76009,-187.01134,-362.23860,61.55750,81.12333,9.31913
183,20220923_165923,1663977563.350954530,3746822363.350954530,11.54891,90.58393,27.44289,-163.75480,-187.01011,-362.24070,61.55996,81.11791,9.32012
184,20220923_165923,1663977563.850133420,3746822363.850133420,11.54312,90.58356,27.43747,-163.75898,-187.01429,-362.24353,61.56046,81.11754,9.31124
185,20220923_165924,1663977564.350348000,3746822364.350347990,11.54287,90.59194,27.43883,-163.76058,-187.01664,-362.24205,61.56132,81.11680,9.31654
186,20220923_165924,1663977564.850834370,3746822364.850834370,11.54386,90.58554,27.43993,-163.75369,-187.01245,-362.23688,61.56440,81.11804,9.31420
187,20220923_165925,1663977565.350549700,3746822365.350549700,11.54571,90.58627,27.44462,-163.75529,-187.00863,-362.24182,61.55701,81.11877,9.31063
188,20220923_165925,1663977565.850278380,3746822365.850278380,11.54694,90.58492,27.43944,-163.75406,-187.01245,-362.24155,61.56403,81.11668,9.31901
189,20220923_165926,1663977566.350056650,3746822366.350056650,11.54607,90.58319,27.43772,-163.75738,-187.00494,-362.24058,61.56440,81.12001,9.31445
190,20220923_165926,1663977566.850279330,3746822366.850279330,11.54472,90.58751,27.44154,-163.75418,-187.01553,-362.24303,61.55898,81.11767,9.32369
191,20220923_165927,1663977567.350233550,3746822367.350233550,11.54694,90.58603,27.43772,-163.75517,-187.00900,-362.24217,61.55935,81.11569,9.31556
192,20220923_165927,1663977567.850178240,3746822367.850178240,11.54903,90.58418,27.43427,-163.75110,-187.00949,-362.23626,61.55799,81.11865,9.31925
193,20220923_165928,1663977568.350743290,3746822368.350743290,11.54768,90.58923,27.43710,-163.74912,-187.01048,-362.24563,61.56452,81.11557,9.31469
194,20220923_165928,1663977568.850321770,3746822368.850321770,11.55396,90.59687,27.43895,-163.75282,-187.01319,-362.23712,61.55910,81.12087,9.32012
195,20220923_165929,1663977569.350828170,3746822369.350828170,11.55051,90.58430,27.44560,-163.74888,-187.01060,-362.23860,61.56255,81.12506,9.31457
196,20220923_165929,1663977569.850788120,3746822369.850788120,11.55150,90.58024,27.43488,-163.75344,-187.01528,-362.23738,61.55516,81.11643,9.31704
197,20220923_165930,1663977570.350763800,3746822370.350763800,11.55372,90.58664,27.43525,-163.75073,-187.01245,-362.24439,61.56735,81.12013,9.31445
198,20220923_165930,1663977570.850295070,3746822370.850295070,11.54940,90.58282,27.44067,-163.75628,-187.01577,-362.24182,61.56009,81.12050,9.31494
199,20220923_165931,1663977571.350212570,3746822371.350212570,11.55347,90.59133,27.43870,-163.75577,-187.00912,-362.24058,61.56662,81.12038,9.31457
200,20220923_165931,1663977571.850089550,3746822371.850089550,11.55581,90.58849,27.44289,-163.75023,-187.01282,-362.24229,61.55664,81.12099,9.31962
201,20220923_165932,1663977572.350811000,3746822372.350811000,11.55519,90.58123,27.43993,-163.75011,-187.01011,-362.24525,61.55996,81.11914,9.31666
202,20220923_165932,1663977572.850564960,3746822372.850564960,11.54952,90.58319,27.44067,-163.74888,-187.01540,-362.23738,61.56157,81.11446,9.32418
203,20220923_165933,1663977573.350764750,3746822373.350764750,11.55680,90.58701,27.44203,-163.75529,-187.01270,-362.24155,61.56144,81.12518,9.32332
